YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20120330,5.824,0.421,2.914,0.237,1.193,0.248,5.005,0.579,2.020,0.465,1.210,0.196,0.482,0.129,0.469,350.6
20120331,5.631,0.423,2.832,0.239,2.854,0.326,4.804,0.584,4.841,0.700,1.137,0.198,1.146,0.220,1.008,363.1
20120401,6.548,0.430,3.272,0.243,3.249,0.349,5.798,0.593,5.769,0.742,1.482,0.201,1.476,0.231,0.957,326.2
20120402,6.369,0.433,3.197,0.245,3.178,0.347,5.612,0.599,5.595,0.738,1.409,0.203,1.407,0.230,0.941,335.9
20120403,6.671,0.437,3.349,0.248,2.499,0.320,5.948,0.605,4.430,0.652,1.526,0.205,1.135,0.197,0.775,327.0
20120404,6.074,0.437,3.075,0.249,2.222,0.298,5.307,0.609,3.848,0.604,1.292,0.207,0.939,0.181,0.682,354.0
20120405,6.446,0.442,3.261,0.252,3.109,0.348,5.720,0.616,5.472,0.737,1.433,0.209,1.371,0.229,0.855,340.9
20120406,6.984,0.447,3.526,0.256,3.163,0.355,6.315,0.624,5.709,0.741,1.646,0.211,1.498,0.228,0.797,323.4
20120407,7.542,0.452,3.802,0.259,3.555,0.381,6.938,0.631,6.490,0.802,1.878,0.214,1.759,0.250,0.940,307.7
20120408,6.632,0.451,3.377,0.259,2.874,0.348,5.948,0.634,5.015,0.727,1.500,0.215,1.252,0.224,0.945,341.3
20120409,6.760,0.454,3.447,0.261,3.014,0.352,6.097,0.639,5.325,0.736,1.549,0.217,1.353,0.227,0.904,338.8
20120410,7.572,0.460,3.847,0.265,3.892,0.401,7.003,0.648,7.092,0.854,1.885,0.220,1.910,0.268,0.986,313.4
20120411,6.501,0.458,3.340,0.265,3.358,0.372,5.827,0.650,5.858,0.798,1.443,0.220,1.450,0.250,1.000,353.9
20120412,7.702,0.466,3.930,0.270,2.979,0.364,7.170,0.659,5.501,0.742,1.938,0.223,1.506,0.224,0.634,313.7
20120413,7.060,0.465,3.629,0.270,2.655,0.344,6.466,0.662,4.733,0.701,1.665,0.224,1.218,0.211,0.686,336.9
20120414,6.589,0.466,3.409,0.272,2.978,0.354,5.950,0.666,5.232,0.740,1.473,0.226,1.303,0.227,0.789,357.3
20120415,6.606,0.468,3.426,0.274,2.685,0.342,5.977,0.671,4.721,0.703,1.478,0.228,1.175,0.212,0.701,358.9
20120416,6.309,0.470,3.290,0.276,2.541,0.337,5.653,0.676,4.324,0.697,1.361,0.229,1.031,0.212,0.850,374.2
20120417,6.416,0.473,3.350,0.278,2.093,0.318,5.780,0.682,3.602,0.635,1.401,0.231,0.871,0.186,0.651,371.7
20120418,7.484,0.481,3.882,0.283,3.918,0.415,6.990,0.691,7.055,0.887,1.835,0.234,1.852,0.278,1.007,332.7
20120419,7.478,0.484,3.889,0.285,2.689,0.367,6.993,0.696,4.820,0.747,1.831,0.236,1.260,0.224,0.749,334.8
20120420,7.545,0.487,3.931,0.287,3.007,0.382,7.079,0.702,5.370,0.788,1.858,0.237,1.396,0.241,0.851,334.5
20120421,7.318,0.488,3.829,0.289,3.846,0.415,6.832,0.706,6.869,0.888,1.760,0.239,1.771,0.278,0.983,344.2
20120422,7.560,0.492,3.957,0.292,3.443,0.398,7.117,0.713,6.203,0.833,1.862,0.241,1.625,0.257,0.850,337.7
20120423,6.975,0.492,3.677,0.293,3.381,0.390,6.461,0.716,5.985,0.824,1.616,0.242,1.506,0.255,0.823,360.8
20120424,7.525,0.497,3.958,0.296,3.928,0.425,7.097,0.723,7.039,0.908,1.845,0.244,1.830,0.284,0.998,342.4
20120425,7.622,0.501,4.016,0.298,4.041,0.432,7.218,0.728,7.266,0.926,1.886,0.246,1.898,0.290,0.997,340.9
20120426,7.847,0.504,4.137,0.301,4.170,0.442,7.487,0.735,7.548,0.945,1.983,0.248,1.999,0.296,1.007,335.2
20120427,8.018,0.508,4.231,0.304,4.254,0.448,7.694,0.740,7.736,0.958,2.057,0.250,2.069,0.301,1.005,331.4
20120428,8.791,0.515,4.627,0.308,4.483,0.467,8.596,0.749,8.329,0.990,2.409,0.253,2.336,0.311,0.974,311.2
20120429,9.229,0.520,4.856,0.311,2.690,0.416,9.115,0.756,5.027,0.831,2.617,0.255,1.440,0.253,0.633,301.7
20120430,8.951,0.521,4.727,0.313,4.727,0.481,8.807,0.760,8.811,1.025,2.484,0.257,2.486,0.324,0.981,309.8
20120501,8.224,0.519,4.371,0.312,4.404,0.462,7.976,0.761,8.052,0.986,2.148,0.257,2.169,0.309,0.943,331.0
20120502,8.018,0.520,4.276,0.314,4.333,0.459,7.748,0.764,7.852,0.984,2.055,0.258,2.083,0.309,1.012,338.7
20120503,7.892,0.521,4.221,0.315,4.255,0.456,7.612,0.768,7.681,0.976,1.999,0.259,2.018,0.306,0.979,344.1
20120504,7.940,0.524,4.254,0.317,4.305,0.461,7.679,0.773,7.771,0.987,2.020,0.261,2.044,0.310,1.014,343.8
20120505,8.477,0.530,4.535,0.321,4.479,0.473,8.316,0.780,8.218,1.008,2.262,0.263,2.237,0.316,0.983,328.8
20120506,8.436,0.532,4.522,0.322,4.505,0.474,8.279,0.784,8.276,1.010,2.243,0.264,2.246,0.317,0.900,331.2
20120507,7.816,0.530,4.216,0.322,4.153,0.455,7.564,0.785,7.458,0.973,1.965,0.265,1.939,0.304,0.971,351.7
20120508,8.528,0.537,4.586,0.326,4.635,0.485,8.409,0.792,8.498,1.037,2.286,0.267,2.310,0.326,1.014,330.8
20120509,8.778,0.541,4.722,0.329,4.768,0.495,8.715,0.799,8.800,1.057,2.403,0.269,2.426,0.333,1.010,324.9
20120510,8.548,0.541,4.613,0.330,4.659,0.489,8.455,0.801,8.540,1.046,2.296,0.270,2.319,0.329,1.010,332.3
20120511,8.357,0.541,4.523,0.331,4.565,0.485,8.240,0.804,8.317,1.037,2.208,0.271,2.228,0.325,1.010,338.9
20120512,8.250,0.543,4.477,0.332,4.515,0.483,8.124,0.807,8.194,1.033,2.160,0.272,2.178,0.324,1.010,343.2
20120513,9.177,0.552,4.960,0.338,4.991,0.513,9.232,0.817,9.294,1.095,2.594,0.275,2.613,0.346,0.997,318.3
20120514,8.269,0.546,4.501,0.336,4.316,0.473,8.166,0.815,7.871,1.003,2.169,0.274,2.097,0.312,0.839,344.5
20120515,7.889,0.545,4.313,0.336,4.248,0.469,7.725,0.816,7.627,1.003,1.999,0.275,1.981,0.313,0.978,357.8
20120516,8.649,0.551,4.711,0.339,4.725,0.499,8.638,0.822,8.664,1.067,2.346,0.277,2.353,0.335,1.002,334.9
20120517,8.712,0.551,4.751,0.339,4.787,0.502,8.723,0.824,8.800,1.073,2.376,0.278,2.399,0.337,0.976,333.9
20120518,9.308,0.554,5.067,0.342,4.781,0.509,9.446,0.830,8.905,1.080,2.664,0.280,2.506,0.340,0.941,318.8
20120519,9.121,0.552,4.977,0.342,4.753,0.503,9.234,0.830,8.864,1.065,2.574,0.280,2.488,0.334,0.887,324.1
20120520,9.577,0.555,5.220,0.343,3.597,0.464,9.791,0.834,6.850,0.941,2.800,0.281,1.987,0.287,0.479,313.4
20120521,8.014,0.544,4.416,0.339,4.110,0.465,7.929,0.827,7.387,0.988,2.061,0.279,1.920,0.307,0.895,357.9
20120522,7.582,0.541,4.197,0.338,4.059,0.462,7.420,0.826,7.170,0.990,1.871,0.279,1.806,0.309,0.984,373.8
20120523,7.354,0.540,4.083,0.338,2.627,0.390,7.154,0.828,4.553,0.789,1.774,0.280,1.115,0.235,0.721,383.2
20120524,8.653,0.546,4.766,0.341,4.816,0.506,8.722,0.834,8.814,1.086,2.358,0.282,2.383,0.342,1.011,339.8
20120525,8.216,0.543,4.544,0.340,4.568,0.491,8.205,0.833,8.252,1.056,2.156,0.282,2.169,0.331,0.998,353.6
20120526,8.676,0.545,4.789,0.342,4.579,0.495,8.767,0.836,8.393,1.055,2.371,0.283,2.278,0.330,0.956,340.1
20120527,8.780,0.545,4.849,0.342,4.896,0.511,8.901,0.837,8.986,1.097,2.422,0.283,2.445,0.345,1.013,337.6
20120528,8.774,0.544,4.851,0.342,4.152,0.484,8.902,0.838,7.553,1.020,2.420,0.283,2.028,0.318,0.941,338.2
20120529,8.425,0.542,4.673,0.341,4.679,0.497,8.488,0.838,8.511,1.068,2.258,0.283,2.266,0.335,0.959,348.9
20120530,8.208,0.541,4.564,0.341,4.473,0.486,8.233,0.839,8.094,1.041,2.159,0.284,2.129,0.326,0.939,356.1
20120531,8.417,0.541,4.678,0.342,4.707,0.500,8.493,0.840,8.549,1.075,2.256,0.284,2.272,0.338,0.992,349.9
20120601,8.481,0.540,4.716,0.342,4.755,0.503,8.577,0.841,8.648,1.082,2.287,0.285,2.306,0.341,1.009,348.3
20120602,8.790,0.541,4.883,0.342,4.923,0.513,8.959,0.842,9.032,1.102,2.435,0.285,2.455,0.347,1.008,339.5
20120603,8.853,0.540,4.920,0.343,4.794,0.504,9.043,0.843,8.891,1.073,2.466,0.285,2.441,0.335,0.790,338.0
20120604,9.127,0.541,5.069,0.343,4.790,0.506,9.383,0.844,8.917,1.075,2.600,0.286,2.486,0.337,0.863,330.8
20120605,9.074,0.540,5.044,0.343,5.086,0.522,9.324,0.844,9.403,1.122,2.576,0.286,2.597,0.354,1.008,332.4
20120606,9.506,0.540,5.276,0.343,5.318,0.536,9.857,0.845,9.936,1.150,2.791,0.286,2.813,0.365,1.009,321.5
20120607,9.753,0.540,5.410,0.344,5.445,0.543,10.165,0.847,10.239,1.165,2.917,0.287,2.939,0.371,0.974,315.8
20120608,9.512,0.539,5.286,0.343,4.987,0.522,9.876,0.846,9.336,1.109,2.797,0.287,2.651,0.350,0.934,321.7
20120609,9.977,0.539,5.534,0.343,3.144,0.478,10.449,0.847,5.853,0.966,3.034,0.287,1.675,0.299,0.750,311.0
20120610,9.524,0.537,5.297,0.343,5.344,0.537,9.900,0.846,9.989,1.153,2.805,0.287,2.830,0.366,1.005,321.7
20120611,10.313,0.538,5.717,0.343,5.766,0.563,10.871,0.847,10.962,1.206,3.212,0.288,3.239,0.387,1.011,303.9
20120612,10.458,0.537,5.796,0.343,5.822,0.566,11.053,0.847,11.106,1.213,3.291,0.288,3.309,0.390,1.002,300.9
20120613,10.207,0.536,5.666,0.343,5.260,0.546,10.750,0.847,9.948,1.160,3.160,0.287,2.908,0.370,0.969,306.3
20120614,10.426,0.536,5.783,0.343,4.611,0.529,11.022,0.847,8.766,1.104,3.276,0.287,2.599,0.350,0.808,301.7
20120615,10.164,0.535,5.646,0.342,5.655,0.555,10.704,0.846,10.738,1.188,3.139,0.287,3.153,0.380,0.944,307.3
20120616,10.765,0.535,5.966,0.343,5.950,0.575,11.443,0.847,11.422,1.229,3.459,0.288,3.456,0.397,0.978,295.0
20120617,10.686,0.535,5.925,0.343,4.804,0.538,11.349,0.847,9.213,1.123,3.417,0.288,2.777,0.358,0.787,296.6
20120618,10.329,0.535,5.737,0.342,5.783,0.563,10.911,0.847,10.999,1.208,3.227,0.288,3.253,0.388,1.007,304.0
20120619,10.616,0.535,5.890,0.343,5.935,0.573,11.265,0.847,11.354,1.227,3.380,0.288,3.407,0.396,1.001,298.1
20120620,10.911,0.535,6.046,0.343,6.070,0.581,11.628,0.847,11.686,1.243,3.540,0.288,3.560,0.403,0.970,292.3
20120621,10.884,0.535,6.032,0.343,6.071,0.581,11.596,0.847,11.674,1.245,3.526,0.288,3.550,0.403,0.995,292.8
20120622,10.745,0.535,5.958,0.343,6.006,0.577,11.424,0.847,11.515,1.236,3.450,0.288,3.477,0.400,1.008,295.5
20120623,10.602,0.535,5.882,0.342,5.929,0.572,11.249,0.847,11.339,1.226,3.373,0.288,3.400,0.395,1.008,298.3
20120624,9.527,0.534,5.312,0.342,5.355,0.537,9.930,0.846,10.009,1.154,2.814,0.287,2.836,0.367,1.008,322.1
20120625,9.361,0.533,5.224,0.342,5.260,0.532,9.725,0.845,9.793,1.143,2.731,0.287,2.749,0.362,1.007,326.2
20120626,9.603,0.533,5.350,0.341,5.393,0.539,10.019,0.845,10.100,1.158,2.852,0.287,2.875,0.368,1.008,320.1
20120627,9.627,0.533,5.362,0.341,5.405,0.540,10.047,0.844,10.127,1.160,2.864,0.287,2.887,0.369,1.007,319.4
20120628,9.665,0.533,5.380,0.341,5.423,0.541,10.091,0.844,10.172,1.161,2.883,0.287,2.906,0.370,1.008,318.4
20120629,9.480,0.532,5.280,0.341,5.318,0.534,9.862,0.843,9.934,1.148,2.789,0.286,2.810,0.364,1.002,322.7
20120630,9.679,0.532,5.383,0.340,5.426,0.541,10.102,0.843,10.182,1.161,2.889,0.286,2.912,0.369,1.008,317.8
20120701,10.159,0.532,5.635,0.340,5.673,0.555,10.686,0.842,10.762,1.191,3.136,0.286,3.160,0.381,0.997,306.7
20120702,10.543,0.532,5.835,0.340,5.767,0.564,11.152,0.842,11.020,1.207,3.339,0.286,3.295,0.389,0.973,298.5
20120703,10.084,0.531,5.590,0.340,5.632,0.552,10.585,0.840,10.667,1.185,3.096,0.285,3.120,0.379,1.000,307.9
20120704,9.546,0.531,5.303,0.339,5.349,0.535,9.923,0.839,10.010,1.149,2.820,0.285,2.845,0.365,1.008,320.1
20120705,9.698,0.530,5.379,0.339,5.421,0.539,10.103,0.838,10.183,1.157,2.896,0.285,2.919,0.369,1.002,316.3
20120706,10.313,0.530,5.700,0.338,5.746,0.558,10.849,0.836,10.936,1.197,3.214,0.284,3.240,0.384,1.008,302.3
20120707,10.187,0.530,5.630,0.337,5.675,0.554,10.688,0.835,10.774,1.187,3.147,0.284,3.172,0.380,1.008,304.7
20120708,10.461,0.529,5.769,0.337,5.807,0.561,11.015,0.834,11.094,1.202,3.290,0.283,3.315,0.387,0.983,298.7
20120709,11.200,0.529,6.154,0.337,5.972,0.580,11.909,0.833,11.543,1.237,3.689,0.283,3.565,0.403,0.972,284.3
20120710,10.752,0.529,5.913,0.336,5.961,0.570,11.355,0.831,11.447,1.221,3.444,0.282,3.472,0.395,1.008,292.3
20120711,11.018,0.528,6.047,0.335,6.095,0.578,11.670,0.830,11.762,1.238,3.587,0.282,3.615,0.403,1.008,287.0
20120712,10.966,0.527,6.015,0.335,5.949,0.572,11.598,0.828,11.484,1.220,3.557,0.281,3.531,0.396,0.985,287.6
20120713,10.687,0.527,5.863,0.334,5.911,0.566,11.250,0.826,11.342,1.212,3.406,0.281,3.434,0.392,1.009,292.5
20120714,10.898,0.526,5.967,0.333,6.015,0.572,11.496,0.824,11.588,1.224,3.518,0.280,3.546,0.398,1.009,288.1
20120715,10.605,0.525,5.808,0.332,5.856,0.561,11.131,0.822,11.224,1.202,3.359,0.279,3.387,0.389,1.010,293.3
20120716,10.532,0.525,5.763,0.331,5.812,0.558,11.033,0.820,11.126,1.196,3.319,0.279,3.348,0.386,1.011,294.3
20120717,10.275,0.524,5.623,0.331,5.670,0.549,10.712,0.818,10.801,1.177,3.183,0.278,3.210,0.378,1.011,299.1
20120718,9.916,0.524,5.429,0.330,5.474,0.537,10.268,0.816,10.353,1.151,2.996,0.277,3.021,0.368,1.010,306.3
20120719,9.779,0.523,5.351,0.329,5.394,0.532,10.094,0.815,10.174,1.140,2.926,0.277,2.949,0.364,1.008,308.8
20120720,9.973,0.523,5.445,0.329,5.488,0.537,10.316,0.813,10.399,1.151,3.024,0.276,3.048,0.368,1.008,304.0
20120721,10.216,0.523,5.564,0.328,5.530,0.541,10.599,0.810,10.533,1.157,3.149,0.275,3.129,0.371,0.997,298.2
20120722,9.769,0.522,5.325,0.327,4.230,0.489,10.050,0.808,7.993,1.017,2.918,0.274,2.324,0.319,0.802,307.3
20120723,8.044,0.520,4.423,0.325,3.689,0.443,7.973,0.804,6.636,0.931,2.089,0.273,1.743,0.287,0.896,353.6
20120724,8.959,0.520,4.891,0.325,4.606,0.489,9.059,0.803,8.516,1.040,2.516,0.272,2.361,0.327,0.971,325.8
20120725,9.738,0.521,5.287,0.325,5.330,0.525,9.980,0.802,10.063,1.125,2.900,0.272,2.924,0.359,1.009,306.0
20120726,10.311,0.522,5.575,0.325,5.619,0.542,10.654,0.800,10.739,1.159,3.193,0.271,3.219,0.374,1.005,293.1
20120727,10.488,0.523,5.657,0.324,5.699,0.547,10.852,0.798,10.935,1.169,3.285,0.271,3.310,0.378,0.997,288.8
20120728,10.629,0.523,5.721,0.324,5.766,0.551,11.007,0.796,11.093,1.177,3.359,0.270,3.385,0.382,1.006,285.4
20120729,10.148,0.521,5.465,0.323,5.428,0.531,10.421,0.793,10.358,1.132,3.106,0.269,3.090,0.364,0.978,294.2
20120730,10.342,0.522,5.556,0.322,5.599,0.540,10.638,0.791,10.721,1.153,3.206,0.268,3.231,0.372,1.007,289.5
20120731,10.174,0.521,5.460,0.321,5.504,0.533,10.425,0.788,10.508,1.138,3.118,0.267,3.143,0.366,1.008,292.1
20120801,9.893,0.520,5.307,0.320,5.350,0.523,10.078,0.785,10.159,1.117,2.973,0.266,2.997,0.358,1.008,297.2
20120802,9.935,0.520,5.320,0.319,5.362,0.523,10.115,0.782,10.196,1.117,2.994,0.265,3.018,0.358,1.007,295.4
20120803,9.582,0.518,5.131,0.317,5.170,0.511,9.685,0.779,9.761,1.091,2.815,0.264,2.838,0.348,1.004,302.2
20120804,9.619,0.518,5.140,0.317,5.177,0.511,9.715,0.776,9.789,1.090,2.833,0.263,2.855,0.348,0.992,300.4
20120805,9.710,0.518,5.177,0.316,5.208,0.512,9.809,0.773,9.870,1.092,2.878,0.262,2.897,0.349,0.994,297.4
20120806,9.715,0.518,5.170,0.315,5.167,0.508,9.802,0.770,9.816,1.083,2.881,0.261,2.890,0.346,0.962,296.3
20120807,9.467,0.516,5.035,0.313,4.945,0.495,9.497,0.767,9.363,1.051,2.757,0.260,2.727,0.334,0.898,300.8
20120808,9.617,0.516,5.101,0.313,5.142,0.506,9.659,0.764,9.736,1.079,2.831,0.259,2.854,0.345,1.004,296.4
20120809,9.729,0.517,5.148,0.312,5.189,0.508,9.776,0.761,9.854,1.083,2.887,0.258,2.910,0.347,1.008,292.8
20120810,9.399,0.514,4.971,0.310,5.011,0.496,9.377,0.757,9.452,1.058,2.723,0.256,2.745,0.337,1.008,299.1
20120811,9.189,0.513,4.856,0.309,4.895,0.489,9.119,0.753,9.192,1.042,2.621,0.255,2.642,0.331,1.008,302.8
20120812,9.381,0.513,4.942,0.308,4.981,0.493,9.329,0.751,9.403,1.051,2.714,0.254,2.736,0.335,1.005,297.1
20120813,8.839,0.510,4.661,0.305,4.638,0.471,8.687,0.744,8.667,1.001,2.453,0.251,2.452,0.316,0.940,308.9
20120814,9.041,0.510,4.752,0.305,4.787,0.480,8.907,0.742,8.976,1.022,2.549,0.251,2.570,0.324,1.002,302.6
20120815,9.176,0.511,4.809,0.304,4.848,0.483,9.050,0.739,9.123,1.028,2.615,0.250,2.636,0.327,1.008,298.0
20120816,9.309,0.510,4.865,0.303,4.901,0.485,9.189,0.736,9.259,1.032,2.680,0.249,2.701,0.329,0.998,293.6
20120817,9.752,0.512,5.075,0.303,5.115,0.498,9.684,0.734,9.761,1.058,2.899,0.248,2.922,0.340,1.008,282.7
20120818,9.456,0.508,4.917,0.300,4.946,0.486,9.328,0.728,9.385,1.034,2.752,0.246,2.769,0.331,1.005,287.7
20120819,9.316,0.506,4.837,0.298,4.876,0.481,9.154,0.723,9.228,1.022,2.685,0.244,2.706,0.326,1.008,289.4
20120820,8.968,0.502,4.654,0.296,4.691,0.468,8.742,0.717,8.812,0.995,2.517,0.242,2.537,0.316,1.008,296.0
20120821,8.993,0.500,4.656,0.294,4.693,0.467,8.757,0.712,8.827,0.992,2.530,0.241,2.550,0.315,1.007,293.9
20120822,8.756,0.497,4.529,0.291,4.565,0.458,8.473,0.707,8.541,0.973,2.418,0.239,2.438,0.308,1.007,298.1
20120823,8.814,0.495,4.546,0.290,4.583,0.458,8.525,0.703,8.594,0.973,2.447,0.237,2.466,0.309,1.009,295.1
20120824,8.773,0.493,4.516,0.288,4.552,0.455,8.466,0.698,8.534,0.967,2.428,0.236,2.448,0.307,1.010,294.4
20120825,8.836,0.492,4.536,0.286,4.572,0.455,8.523,0.693,8.591,0.966,2.459,0.234,2.479,0.307,1.007,291.3
20120826,8.787,0.490,4.501,0.284,4.534,0.452,8.454,0.688,8.516,0.958,2.437,0.232,2.455,0.304,1.005,290.8
20120827,9.018,0.490,4.602,0.284,4.639,0.457,8.700,0.685,8.769,0.970,2.548,0.231,2.568,0.309,1.008,283.7
20120828,9.273,0.490,4.715,0.283,4.753,0.464,8.971,0.683,9.043,0.982,2.672,0.231,2.694,0.315,1.008,276.4
20120829,8.945,0.485,4.545,0.279,4.579,0.451,8.589,0.675,8.656,0.955,2.516,0.228,2.536,0.305,1.003,281.9
20120830,8.405,0.479,4.272,0.276,4.306,0.432,7.973,0.667,8.036,0.917,2.265,0.225,2.283,0.290,1.008,293.1
20120831,8.295,0.476,4.209,0.273,-1.000,-1.000,7.838,0.661,-1.000,-1.000,2.217,0.223,-1.000,-1.000,-1.000,294.0
20120901,7.818,0.470,3.968,0.270,2.779,0.364,7.295,0.653,5.115,0.736,2.005,0.220,1.411,0.223,0.735,305.0
20120902,7.171,0.463,3.648,0.266,0.930,0.291,6.569,0.644,1.657,0.539,1.729,0.217,0.433,0.148,0.303,322.9
20120903,7.360,0.462,3.728,0.264,3.634,0.388,6.767,0.640,6.587,0.821,1.810,0.216,1.759,0.256,0.992,314.5
20120904,7.504,0.461,3.788,0.263,3.516,0.384,6.916,0.636,6.399,0.806,1.874,0.214,1.727,0.251,0.965,307.8
20120905,7.725,0.460,3.883,0.262,3.898,0.400,7.148,0.632,7.173,0.847,1.972,0.213,1.978,0.266,1.010,299.1
20120906,7.532,0.457,3.781,0.259,3.006,0.361,6.925,0.625,5.489,0.742,1.891,0.211,1.494,0.228,0.826,302.5
20120907,7.765,0.456,3.881,0.257,3.913,0.398,7.169,0.621,7.227,0.841,1.994,0.210,2.011,0.264,1.010,293.6
20120908,7.561,0.452,3.774,0.255,3.803,0.389,6.935,0.615,6.992,0.823,1.908,0.207,1.924,0.258,0.988,297.1
20120909,7.528,0.449,3.748,0.253,3.738,0.385,6.888,0.609,6.872,0.812,1.896,0.206,1.892,0.255,0.987,295.7
20120910,7.171,0.444,3.570,0.249,3.586,0.373,6.490,0.601,6.524,0.788,1.747,0.203,1.756,0.246,0.991,304.1
20120911,7.321,0.442,3.630,0.247,2.432,0.332,6.643,0.596,4.445,0.669,1.813,0.201,1.213,0.202,0.692,297.0
20120912,7.509,0.441,3.708,0.246,3.665,0.377,6.836,0.592,6.760,0.793,1.896,0.200,1.877,0.249,0.989,289.1
20120913,6.617,0.431,3.281,0.241,1.474,0.284,5.867,0.581,2.591,0.547,1.528,0.196,0.664,0.157,0.553,314.8
20120914,5.943,0.423,2.957,0.236,2.652,0.313,5.136,0.571,4.594,0.655,1.268,0.193,1.128,0.202,0.893,338.6
20120915,6.936,0.429,3.410,0.237,3.229,0.347,6.190,0.572,5.864,0.726,1.663,0.193,1.577,0.225,0.947,298.7
20120916,6.820,0.424,3.347,0.234,3.054,0.338,6.058,0.565,5.511,0.704,1.619,0.190,1.469,0.218,0.956,299.7
20120917,6.915,0.421,3.381,0.232,3.402,0.351,6.151,0.559,6.191,0.740,1.662,0.189,1.673,0.231,0.997,293.8
20120918,7.126,0.419,3.469,0.230,3.478,0.354,6.366,0.553,6.383,0.746,1.754,0.187,1.758,0.234,1.003,284.6
20120919,7.125,0.415,3.458,0.227,3.487,0.353,6.356,0.547,6.411,0.742,1.757,0.185,1.773,0.233,1.003,281.9
20120920,6.642,0.407,3.226,0.223,3.251,0.336,5.837,0.538,5.883,0.709,1.561,0.182,1.574,0.221,1.005,294.0
20120921,6.641,0.403,3.216,0.220,3.239,0.334,5.827,0.531,5.870,0.703,1.564,0.180,1.576,0.220,1.005,291.1
20120922,6.791,0.400,3.275,0.218,3.130,0.329,5.977,0.526,5.705,0.688,1.630,0.178,1.554,0.215,0.976,283.4
20120923,6.733,0.396,3.238,0.215,3.264,0.332,5.908,0.518,5.955,0.698,1.610,0.175,1.623,0.218,1.006,282.3
20120924,6.827,0.392,3.271,0.213,3.225,0.329,5.998,0.513,5.919,0.689,1.653,0.173,1.634,0.216,0.981,276.5
20120925,6.497,0.386,3.112,0.209,2.010,0.277,5.646,0.505,3.643,0.549,1.522,0.171,0.981,0.164,0.647,283.8
20120926,6.536,0.382,3.120,0.207,2.715,0.301,5.679,0.499,4.954,0.619,1.543,0.169,1.348,0.191,0.840,279.5
20120927,6.596,0.379,3.138,0.204,2.372,0.291,5.734,0.492,4.292,0.592,1.571,0.167,1.161,0.181,0.834,274.6
20120928,6.310,0.373,2.999,0.200,3.012,0.308,5.431,0.484,5.455,0.646,1.460,0.164,1.467,0.202,1.004,280.6
20120929,6.315,0.369,2.992,0.198,2.900,0.301,5.428,0.478,5.274,0.627,1.466,0.162,1.428,0.195,0.949,277.3
20120930,6.146,0.364,2.907,0.195,2.807,0.294,5.248,0.471,5.065,0.614,1.404,0.160,1.354,0.191,0.968,279.8
20121001,6.123,0.360,2.888,0.192,2.729,0.289,5.218,0.464,4.923,0.601,1.399,0.157,1.318,0.187,0.970,277.3
20121002,5.686,0.353,2.684,0.188,2.609,0.278,4.766,0.456,4.629,0.580,1.235,0.155,1.199,0.180,0.987,289.7
20121003,5.819,0.350,2.735,0.186,2.658,0.279,4.895,0.450,4.754,0.583,1.290,0.153,1.251,0.181,0.983,281.4
20121004,5.912,0.346,2.767,0.184,2.789,0.284,4.984,0.444,5.023,0.594,1.330,0.151,1.341,0.186,1.005,274.7
20121005,5.859,0.342,2.735,0.181,2.744,0.279,4.925,0.437,4.948,0.583,1.314,0.149,1.322,0.182,0.973,273.2
20121006,5.783,0.338,2.693,0.178,2.688,0.274,4.842,0.431,4.842,0.572,1.290,0.146,1.291,0.178,0.956,272.5
20121007,5.469,0.332,2.546,0.175,2.484,0.260,4.521,0.424,4.419,0.543,1.175,0.144,1.150,0.168,0.932,280.7
20121008,5.461,0.328,2.535,0.172,2.245,0.251,4.508,0.418,3.975,0.515,1.176,0.142,1.032,0.159,0.934,277.5
20121009,5.465,0.324,2.528,0.170,2.542,0.260,4.507,0.412,4.533,0.544,1.182,0.140,1.189,0.170,1.001,273.8
20121010,5.364,0.320,2.476,0.167,2.494,0.255,4.402,0.405,4.434,0.534,1.149,0.138,1.158,0.167,1.005,274.1
20121011,5.131,0.315,2.367,0.164,1.874,0.226,4.166,0.398,3.302,0.456,1.068,0.136,0.849,0.138,0.793,279.8
20121012,4.937,0.310,2.275,0.162,2.120,0.231,3.971,0.392,3.726,0.476,1.003,0.134,0.945,0.146,0.821,284.4
20121013,4.746,0.305,2.185,0.159,1.500,0.205,3.779,0.386,2.634,0.405,0.940,0.132,0.666,0.119,0.593,289.3
20121014,4.620,0.301,2.123,0.156,1.219,0.190,3.652,0.379,2.071,0.367,0.900,0.129,0.505,0.106,0.659,291.4
20121015,4.740,0.297,2.168,0.154,1.051,0.187,3.767,0.373,1.792,0.356,0.946,0.128,0.441,0.101,0.549,281.8
20121016,4.576,0.293,2.091,0.151,2.099,0.223,3.604,0.367,3.617,0.465,0.893,0.126,0.896,0.145,1.006,285.6
20121017,4.777,0.290,2.170,0.149,2.164,0.225,3.797,0.362,3.785,0.469,0.967,0.124,0.964,0.146,1.002,272.6
20121018,4.859,0.287,2.197,0.147,2.193,0.226,3.873,0.357,3.864,0.469,1.000,0.122,0.998,0.146,1.002,265.4
20121019,4.934,0.283,2.222,0.145,2.017,0.217,3.942,0.351,3.573,0.445,1.032,0.120,0.934,0.137,0.925,258.7
